mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
12.58,18.4,79.83,489.0,0.08393,0.04216,0.006586169045005487,0.018921279968939077,0.1697,0.05855,0.2175947907481516,1.35,0.1844446570362575,0.19708304995088036,0.006383,0.008008,0.00186,0.002924,0.02571,0.002015,0.19815012451085023,23.08,0.1750585188505404,0.21628564089391217,0.1038,0.06624,0.005579,0.008772,0.2505,0.06431,1
11.94,20.76,77.87,441.0,0.08605,0.1011,0.23278212527884987,0.24531659494612876,0.1588,0.06766,0.22071491555314385,1.39,0.46704295417583463,0.19028187107987607,0.006719,0.05156,0.04387,0.01633,0.01872,0.008015,0.1889007470651014,27.29,0.2081278948154789,0.20601078859491395,0.1116,0.2813,0.2365,0.1155,0.2465,0.09981,1
12.89,13.12,81.89,515.9,0.06955,0.03729,0.08002549484791613,0.07577571423949268,0.1337,0.05581,0.05656921929051076,0.469,0.06849708217736533,0.07403209148845058,0.004731,0.01345,0.01652,0.005905,0.01619,0.002081,0.20241906794734965,15.54,0.18422232182877635,0.22364928504152753,0.09616,0.1147,0.1186,0.05366,0.2309,0.06915,1
11.26,19.96,73.72,394.1,0.0802,0.1181,0.3283878049644134,0.36160093182774133,0.2595,0.06233,0.5088516584141626,1.905,0.40562517937434217,0.3511171566034409,0.012611500000000001,0.061505,0.08099,0.025318,0.03418,0.006517,0.1398078975453575,22.33,0.13875192987698587,0.1440762622370637,0.1028,0.1843,0.1546,0.09314,0.2955,0.07009,1
11.37,18.89,72.17,396.0,0.08713,0.05008,0.08494741687617292,0.1406153945708092,0.2013,0.05955,0.20904836193447737,1.974,0.22902516024107905,0.1346129625431371,0.006538,0.01395,0.01376,0.009924,0.03416,0.002928,0.15759516186410527,26.14,0.14383186413666021,0.15646316750863376,0.1118,0.09708,0.07529,0.06203,0.3267,0.06994,1
14.41,19.73,96.03,651.0,0.08757,0.1676,0.48227753974717597,0.42721713527679817,0.1714,0.07192,0.9999999999999999,1.77,0.6893714723046015,0.8855134890047608,0.007762,0.061505,0.08249,0.025318,0.035960000000000006,0.008023,0.2789043045179651,22.13,0.25544100801832764,0.33227730684704737,0.09983,0.2472,0.222,0.1021,0.2272,0.08799,1
14.96,19.1,97.03,687.3,0.08992,0.09823,0.21033249530823975,0.3118387420325493,0.1879,0.05852,0.2390286915824459,0.948,0.270544341337415,0.22756240711352935,0.005332,0.02115,0.01536,0.01187,0.01522,0.002815,0.295980078263963,26.19,0.29229543303949396,0.3565373747752376,0.1313,0.303,0.1804,0.1489,0.2962,0.08472,1
12.95,16.02,83.14,513.7,0.1005,0.07943,0.2179455401720902,0.21807357556540594,0.173,0.0647,0.13280879061249404,0.7636,0.09069166746388596,0.13688002216680523,0.008725,0.02003,0.02335,0.01132,0.02625,0.004726,0.20668801138384918,19.93,0.1912445838936202,0.22844421611439336,0.1483,0.2068,0.2241,0.1056,0.338,0.09584,1
11.85,17.46,75.54,432.7,0.08372,0.05642,0.09518076555362769,0.1475393923706604,0.1875,0.05715,0.1295530082072848,1.238,0.091265665359227,0.08914582231290463,0.007595,0.015,0.01412,0.008578,0.01792,0.001784,0.18249733191035222,25.75,0.1690323223268091,0.1898564374803779,0.1369,0.1758,0.1316,0.0914,0.3101,0.07007,1
12.72,13.78,81.78,492.1,0.09667,0.08393,0.04560745016111327,0.12450253987769763,0.1638,0.061,0.09387505935020007,0.6931,0.11154692432794411,0.08284843446938212,0.006064,0.0118,0.006564,0.007978,0.01374,0.001392,0.19815012451085023,17.48,0.18989989541311825,0.21034905956560213,0.1298,0.1472,0.05233,0.06343,0.2369,0.06922,1
13.77,13.27,88.06,582.7,0.09198,0.06221,0.03764031018731631,0.12404956805901578,0.1592,0.05912,0.1459675778335481,0.6946,0.1381421601454128,0.13776165646489835,0.004348,0.008153,0.004272,0.006829,0.02154,0.001802,0.23977232301672002,16.93,0.21793914039543805,0.27165567828295806,0.117,0.1072,0.03732,0.05802,0.2823,0.06794,1
10.91,12.35,69.14,363.7,0.08518,0.04721,0.0437661555893913,0.08858834568220794,0.1449,0.06031,0.0865495489384793,1.027,0.09757964220797855,0.05400639814604902,0.003478,0.01221,0.01072,0.009393,0.02941,0.003428,0.12237637851298466,14.82,0.10961701279944219,0.11816080143847932,0.09312,0.07506,0.02884,0.03194,0.2143,0.06643,1
11.76,18.14,75.0,431.1,0.09968,0.05914,0.09507453702064372,0.22745656323810146,0.1619,0.06287,0.7237332971579732,2.105,0.6468956280493637,0.5328597697675005,0.005596,0.01005,0.01272,0.01432,0.01575,0.002758,0.19316969050160082,23.39,0.17276756810598137,0.21029197705282987,0.1137,0.07974,0.0612,0.0716,0.1978,0.06915,0
14.26,18.17,91.22,633.1,0.06576,0.0522,0.08763853971176656,0.0889118969812664,0.1635,0.05586,0.16075425625720682,0.669,0.17296469912943652,0.1732789239023653,0.003169,0.01377,0.01079,0.005243,0.01103,0.001957,0.29491284240483806,25.26,0.27586035161113603,0.36218854353968666,0.09445,0.2167,0.1565,0.0753,0.2636,0.07676,1
10.51,23.09,66.85,334.2,0.1015,0.06797,0.08834672993165962,0.12133173714692466,0.1695,0.06556,0.23780777318049243,1.143,0.2931215918874964,0.1732789239023653,0.01017,0.01443,0.01861,0.0125,0.03464,0.001971,0.10672358591248665,24.22,0.09806265252253599,0.10132146017067672,0.1143,0.08614,0.04158,0.03125,0.2227,0.06777,1
19.53,18.9,129.5,1217.0,0.115,0.1642,0.7779469565525299,0.6872229592001813,0.1792,0.06552,0.9999999999999999,1.161,0.9999999999999999,0.9999999999999998,0.006056,0.03203,0.05638,0.01733,0.01884,0.004787,0.6403415154749199,26.24,0.6010757507844016,1.0,0.1495,0.4116,0.6121,0.198,0.2968,0.09929,0
12.46,19.89,80.43,471.3,0.08451,0.1014,0.24184696009348106,0.20053709515643708,0.1781,0.06249,0.34280675574849084,1.04,0.34860805510379794,0.27101438323383464,0.00653,0.03369,0.04712,0.01403,0.0274,0.004651,0.19672714336535047,23.07,0.18785796105383734,0.20897907925906894,0.105,0.2158,0.1904,0.07625,0.2685,0.07764,1
20.09,23.86,134.7,1247.0,0.108,0.1838,0.8083991360079316,0.8282913255896724,0.2249,0.07469,0.9999999999999999,1.743,0.9999999999999999,0.9999999999999998,0.007964,0.04732,0.07649,0.01936,0.02736,0.005928,0.5602988260405549,29.43,0.5398177200059764,0.8624026029625824,0.1347,0.3391,0.4932,0.1923,0.3294,0.09469,0
10.49,18.61,66.86,334.3,0.1068,0.06678,0.0813356467547183,0.11518426246481382,0.1482,0.066,0.05019331208030928,1.563,0.053190471634937314,0.04128567470213357,0.008875,0.009362,0.01808,0.009199,0.01791,0.003317,0.11134827463536112,24.54,0.10134966880820762,0.10857093929274766,0.1413,0.1044,0.08423,0.06528,0.2213,0.07842,1
11.46,18.16,73.59,403.1,0.08853,0.07694,0.11840940476612015,0.09719481023716313,0.1411,0.06243,0.29342738926948375,1.059,0.3287094613986415,0.203128542280662,0.006652,0.02652,0.02221,0.007807,0.01894,0.003411,0.16897901102810386,21.61,0.16076497833557446,0.1738733339041585,0.1144,0.1789,0.1226,0.05509,0.2208,0.07638,1
11.6,24.49,74.23,417.2,0.07474,0.05688,0.06989837470344533,0.0849645711327531,0.1935,0.05878,0.18951366750322182,1.786,0.23036448866354153,0.14368120103780954,0.006122,0.02337,0.01596,0.006998,0.03194,0.002211,0.16044112415510492,31.62,0.15429055231834254,0.16628135970545427,0.09545,0.1361,0.07239,0.04815,0.3244,0.06745,1
13.2,15.82,84.07,537.3,0.08511,0.05251,0.005173329556318827,0.021102015724593137,0.1632,0.05894,0.10689818897103712,0.5735,0.08552568640581648,0.10954935892591752,0.003632,0.007861,0.001128,0.002386,0.01344,0.002585,0.2305229455709712,20.45,0.20713182927436624,0.25784171019208263,0.1128,0.1346,0.0112,0.025,0.2651,0.08385,1
9.0,14.4,56.36,246.3,0.07005,0.03116,0.013034240997131826,0.02246740220661986,0.1788,0.06833,0.08559994573695992,1.305,0.07404572849899546,0.03762059497720345,0.007389,0.004883,0.003681,0.003472,0.02701,0.002153,0.06293134115972965,20.07,0.05224363763135614,0.057253760310528895,0.09861,0.05232,0.01472,0.01389,0.2991,0.07804,1
13.5,12.71,85.69,566.2,0.07376,0.03614,0.00976594313232534,0.028595463810787206,0.1365,0.05335,0.15315743064505186,0.6864,0.14388213909882325,0.17113781203556763,0.003338,0.003746,0.00203,0.003242,0.0148,0.001566,0.25044468160796873,16.94,0.22446336968972563,0.29311870308530985,0.09023,0.05836,0.01379,0.0221,0.2267,0.06192,1
13.05,13.84,82.71,530.6,0.08352,0.03735,0.016143196062462374,0.057132688387743887,0.1453,0.05518,0.38798073662076915,0.8285,0.34631206352243377,0.3300838812060757,0.004148,0.004711,0.002831,0.004821,0.01422,0.002273,0.2419067947349698,17.4,0.21689327157726979,0.278106002226218,0.1016,0.05847,0.01824,0.03532,0.2107,0.0658,1
11.7,19.11,74.33,418.7,0.08814,0.05253,0.05605325590453595,0.07428737826382374,0.1936,0.06128,0.06592959370548734,1.43,0.06734908638668322,0.056399405526587565,0.006064,0.00911,0.01042,0.007638,0.02349,0.001661,0.16648879402347916,26.55,0.15194979829672794,0.17004880554842028,0.1223,0.1087,0.07915,0.05741,0.3487,0.06958,1
14.61,15.69,92.68,664.9,0.07618,0.03515,0.05123756240926312,0.12146115766654804,0.1632,0.05255,0.2774197924438716,0.9115,0.22902516024107905,0.2783193531323207,0.005031,0.006021,0.005325,0.006324,0.01494,0.0008948,0.3034507292778371,21.75,0.26540166342945365,0.3742329537346234,0.1011,0.07087,0.04746,0.05813,0.253,0.05695,1
12.76,13.37,82.29,504.1,0.08794,0.07948,0.1434793385503346,0.16488174200019415,0.1601,0.0614,0.29166384046666216,0.6594,0.30402755189897634,0.23146678757651326,0.006494,0.02768,0.03137,0.01069,0.01731,0.004392,0.22269654927072213,16.4,0.20733104238258881,0.2475097753803122,0.1194,0.2208,0.1769,0.08411,0.2564,0.08253,1
11.54,10.72,73.73,409.1,0.08597,0.05969,0.048404801529690865,0.05763742841427509,0.1833,0.061,0.026724547242759272,0.3602,0.06696642112312254,0.03319982871105066,0.004124,0.0134,0.01003,0.004667,0.02032,0.001952,0.1568836712913554,12.87,0.15349369988545247,0.1613151810942718,0.1092,0.1626,0.08324,0.04715,0.339,0.07434,1
8.597,18.6,54.09,221.2,0.1074,0.05847,0.0,0.0,0.2163,0.07359,0.3056365732890185,2.43415,0.2803023055582129,0.1386432907629915,0.012611500000000001,0.01403,0.0,0.0,0.035960000000000006,0.00682,0.036357168267520446,22.44,0.031077244882713295,0.03133829951194453,0.1347,0.07767,0.0,0.0,0.3142,0.08116,1
12.49,16.85,79.19,481.6,0.08511,0.03834,0.01583867426790836,0.041563399877050516,0.1215,0.05673,0.08153021773044836,0.7151,0.05548646321630152,0.07415803924532105,0.004928,0.003012,0.00262,0.00339,0.01393,0.001344,0.19245819992885094,19.71,0.16967976492853232,0.20492622085224194,0.1104,0.04953,0.01938,0.02784,0.1917,0.06174,1
12.18,14.08,77.25,461.4,0.07734,0.03212,0.0397648808469955,0.032685152230886215,0.1673,0.05649,0.135386285016618,0.5996,0.13029752224241842,0.11357968714577193,0.005343,0.005767,0.01123,0.005051,0.01977,0.0009502,0.1750266808964781,16.47,0.15533642113651075,0.18717355938008395,0.1001,0.05332,0.04116,0.01852,0.2293,0.06037,1
18.22,18.87,118.7,1027.0,0.09746,0.1117,0.40012747423958067,0.5144465655029606,0.1807,0.05664,0.3969341382350946,0.5503,0.3424854108868267,0.530214866873221,0.004821,0.01659,0.02408,0.01143,0.01275,0.002451,0.4948416933475631,25.0,0.4506698540763983,0.7419585010132146,0.1434,0.2763,0.3853,0.1776,0.2812,0.08198,0
9.042,18.9,60.07,244.5,0.09968,0.1972,0.6993378421443999,0.31759795515579,0.233,0.07874999999999999,0.4799565895679305,1.911,0.5762938869224146,0.21912390740320917,0.009845,0.061505,0.08249,0.02527,0.03491,0.007877,0.07577374599786557,23.4,0.09069176751830271,0.06387533179210553,0.1221,0.3748,0.4609,0.1145,0.3135,0.1055,1
12.43,17.0,78.6,477.3,0.07557,0.03454,0.04751956375482454,0.10994273142006668,0.1472,0.05561,0.36125618937800985,2.2,0.3310054529800057,0.30678354618504244,0.007357,0.01079,0.009959,0.0112,0.03433,0.002961,0.17680540732835293,20.21,0.15613327356940088,0.18877186973770588,0.08409,0.04712,0.02237,0.02832,0.1901,0.05932,1
10.25,16.18,66.52,324.2,0.1061,0.1111,0.23816437095003715,0.25657618015336336,0.1743,0.07279,0.3475547717560876,1.471,0.1607194106954941,0.19997984835890073,0.01049,0.04265,0.04004,0.01544,0.02719,0.007596,0.11917467093561007,20.61,0.10518452114149113,0.1171333162085795,0.1402,0.236,0.1898,0.09744,0.2608,0.09702,1
20.16,19.66,131.1,1274.0,0.0802,0.08564,0.408979851988244,0.4999514673051413,0.1928,0.05096,0.6525130570440208,0.6863,0.5952358174686692,0.857049295952039,0.004536,0.01376,0.02645,0.01247,0.02193,0.001589,0.5382426182853076,23.03,0.49698690173813437,0.8401404229814196,0.1054,0.1537,0.2606,0.1425,0.3055,0.05933,0
12.86,13.32,82.82,504.8,0.1134,0.08834,0.134556141779682,0.22001488335975675,0.1543,0.06476,0.14881638743810624,1.042,0.16397206543576004,0.12302576891105571,0.00591,0.02016,0.01902,0.01011,0.01202,0.003107,0.21736036997509778,21.08,0.21111609143881666,0.2364928504152753,0.1547,0.2231,0.1791,0.1155,0.2382,0.08553,1
20.34,21.51,135.9,1264.0,0.117,0.1875,0.9082539570128535,0.9732423075678651,0.2569,0.0667,0.6222614121956183,1.023,0.6227877164450395,0.7841255447240485,0.005485,0.02431,0.0319,0.01369,0.02768,0.003345,0.6179295624332978,31.86,0.6010757507844016,1.0,0.1592,0.4492,0.5344,0.2685,0.41915,0.1024,0
12.2,15.21,78.01,457.9,0.08673,0.06545,0.07060656492333839,0.10948975960138482,0.1638,0.06129,0.19806009631689617,0.8073,0.22998182339998086,0.15375702158744556,0.005403,0.01418,0.01051,0.005142,0.01333,0.002065,0.20704375667022412,21.38,0.20269933761641518,0.2271313183206325,0.1256,0.1928,0.1167,0.05556,0.2661,0.07961,1
12.67,17.3,81.25,489.9,0.1028,0.07664,0.11306256860592753,0.13634451742323747,0.1707,0.05984,0.13362273621379636,0.9505,0.15478809911030322,0.13612433562558252,0.006809,0.009514,0.01329,0.006474,0.02057,0.001784,0.20562077552472435,21.1,0.19069674784600826,0.22216513970945,0.1384,0.1212,0.102,0.05602,0.2688,0.06888,1
14.11,12.88,90.03,616.5,0.09309,0.05306,0.06249778690556282,0.1768531400653574,0.1373,0.057,0.19751746591602795,1.081,0.15325743805606046,0.21559737021083655,0.006692,0.01132,0.005717,0.006627,0.01416,0.002476,0.27036641764496616,18.0,0.23900592658996966,0.32234494962468246,0.1281,0.1109,0.05307,0.0589,0.21,0.07083,1
12.03,17.93,76.09,446.0,0.07683,0.03892,0.005474310399773378,0.03618597728669881,0.1382,0.0607,0.16550227226480366,0.9097,0.13565483593226824,0.1280636791858737,0.004729,0.006887,0.001184,0.003951,0.01466,0.001755,0.18285307719672717,22.25,0.1610139947208526,0.1930530581956218,0.1013,0.0739,0.007732,0.02796,0.2171,0.07037,1
16.27,20.71,106.9,813.7,0.1169,0.1319,0.5233525725009737,0.5492606852816515,0.1948,0.06277,0.44224377670758996,1.232,0.4808189036640198,0.4736643240383889,0.006697,0.02083,0.03248,0.01392,0.01536,0.002789,0.4037709000355746,30.38,0.3953882165446487,0.5341781545223621,0.159,0.2947,0.3597,0.1583,0.3103,0.082,0
16.26,21.88,107.5,826.8,0.1165,0.1283,0.6370171027938103,0.5164525835571231,0.1869,0.06532,0.6228040425964864,1.457,0.4216971204438916,0.641300788432958,0.01056,0.03756,0.05839,0.01186,0.035960000000000006,0.006187,0.34863038064745644,25.21,0.3152049404850839,0.4509518509004767,0.1426,0.2116,0.3344,0.1047,0.2736,0.07953,0
16.03,15.51,105.8,793.2,0.09491,0.1371,0.42633051237562397,0.4556249393341315,0.1782,0.05976,0.30604354608966966,0.7476,0.3581746866928154,0.33335852288470746,0.005839,0.03245,0.03715,0.01459,0.01467,0.003121,0.3852721451440769,21.98,0.367996414164052,0.5050660730085339,0.1435,0.4478,0.4956,0.1981,0.3019,0.09124,0
12.98,19.35,84.52,514.0,0.09579,0.1125,0.25165539463899994,0.1908952664444948,0.1761,0.0654,0.21284677474055488,0.5664,0.326796135080838,0.17441245371419936,0.005727,0.03255,0.04393,0.009811,0.02751,0.004572,0.23087869085734614,21.95,0.24303999203147564,0.2563575648600051,0.1288,0.3253,0.3439,0.09858,0.3596,0.09166,1
11.22,19.86,71.94,387.3,0.1054,0.06779,0.01772600120392337,0.04906979001520692,0.194,0.06028,0.252458794003934,1.966,0.22998182339998086,0.161439834756543,0.012611500000000001,0.01104,0.003297,0.004967,0.035960000000000006,0.001963,0.14407684098185702,25.78,0.1319786841974202,0.14322002454548052,0.1424,0.09669,0.01335,0.02022,0.3292,0.06522,1
11.25,14.78,71.38,390.0,0.08306,0.04458,0.003447824085549378,0.019031287410618956,0.1773,0.06081,0.13959167062334668,0.9961,0.14770879173443024,0.10413360538048819,0.005617,0.007124,0.0009737,0.002941,0.017,0.00203,0.1718249733191035,22.06,0.15772697843518102,0.1755287267745526,0.1166,0.09794,0.005518,0.01667,0.2815,0.07418,1
12.3,19.02,77.88,464.4,0.08313,0.04202,0.02746361672745299,0.0552302067492801,0.1539,0.05945,0.0983517601573628,1.532,0.08456902324691476,0.08108516587319581,0.007881,0.008432,0.007004,0.006522,0.01939,0.002222,0.19281394521522588,28.46,0.16992878131381045,0.20498330336501414,0.1222,0.09052,0.03619,0.03983,0.2554,0.07207,1
17.06,21.0,111.8,918.6,0.1119,0.1056,0.5339754257993695,0.6428317209693598,0.1727,0.06071,0.9558434511293495,2.129,0.9999999999999999,0.9999999999999998,0.006455,0.01797,0.04502,0.01744,0.01829,0.003733,0.4646033440056918,33.15,0.4621246077991931,0.6717470103033936,0.1449,0.2053,0.392,0.1827,0.2623,0.07599,0
12.99,14.23,84.08,514.3,0.09462,0.09965,0.13236075209801348,0.13576212508493224,0.1652,0.07238,0.09482466255171945,0.6412,0.031550750980579745,0.09582105342703848,0.005231,0.02305,0.03113,0.007315,0.01639,0.005701,0.2059765208110993,16.91,0.18412271527466506,0.22307845991380543,0.1142,0.1975,0.145,0.0585,0.2432,0.1009,1
18.77,21.43,122.9,1092.0,0.09116,0.1402,0.37534081654332346,0.3940854822532113,0.1953,0.06083,0.7199348843518958,1.53,0.6910934659906246,0.9999999999999998,0.007548,0.03897,0.03914,0.01816,0.02168,0.004445,0.5908929206688011,34.37,0.5512724737287713,0.9634386505693979,0.1498,0.4827,0.4634,0.2048,0.3679,0.0987,0
10.05,17.53,64.41,310.8,0.1007,0.07326,0.08891328210757408,0.11486071116575534,0.189,0.06331,0.2040290307264465,2.015,0.19535061704773748,0.12655230610342832,0.007803,0.01449,0.0169,0.008043,0.021,0.002778,0.11490572749911065,26.84,0.1074256686089945,0.11348003539115792,0.1402,0.1402,0.1055,0.06499,0.2894,0.07664,1
23.51,24.27,155.1,1326.3000000000002,0.1069,0.1283,0.8172515137565949,0.9124146633448734,0.1797,0.05506,0.9999999999999999,0.9245,0.9999999999999999,0.9999999999999998,0.006292,0.01971,0.03582,0.01301,0.01479,0.003118,0.8089647812166488,30.73,0.7569600079685244,1.0,0.1515,0.2678,0.4819,0.2089,0.2593,0.07738,0
14.42,16.54,94.15,641.2,0.09751,0.1139,0.2835239545341878,0.2732714271847802,0.1912,0.06412,0.3223224581157159,0.7706,0.3673586530182722,0.31912642635834654,0.004577,0.03053,0.0384,0.01243,0.01873,0.003373,0.31092138029171124,21.51,0.303750186762289,0.38639152895510465,0.1294,0.3371,0.3755,0.1414,0.3053,0.08764,1
9.606,16.84,61.64,280.5,0.08481,0.09228,0.2982189015969689,0.1483159154884007,0.2036,0.07125,0.09889439055823104,0.9429,0.12857552855639526,0.06634927831935314,0.005954,0.03471,0.05028,0.00851,0.0175,0.004031,0.10032017075773747,23.07,0.10379002938393345,0.09612695150840542,0.1233,0.3416,0.4341,0.0812,0.2982,0.09825,1
11.06,14.96,71.49,373.9,0.1033,0.09097,0.19110513083814307,0.21619697803086685,0.1776,0.06907,0.06592959370548734,0.8225,0.11441691380464936,0.05035391319680599,0.007416,0.01877,0.02758,0.0101,0.02348,0.002917,0.14194236926360726,19.9,0.14617261815827487,0.14544624254359678,0.1418,0.221,0.2299,0.1075,0.3301,0.0908,1
19.68,21.68,129.9,1194.0,0.09797,0.1339,0.6596791898303883,0.7137541657229755,0.2082,0.05715,0.6933459947093535,2.284,0.8449249019420262,0.7664928587621854,0.004756,0.03368,0.04345,0.01806,0.035960000000000006,0.003288,0.5272145144076841,34.66,0.5338413267593007,0.7733538830379314,0.1218,0.3458,0.4734,0.2255,0.4045,0.07918,0
11.71,15.45,75.03,420.3,0.115,0.07281,0.14185050104458055,0.21030834438800278,0.2009,0.06506,0.3162178661059486,0.7395,0.3057495455849995,0.22328018337993402,0.009536,0.01097,0.01651,0.01121,0.01953,0.0031,0.18249733191035222,18.16,0.16808606006275212,0.18905728230156693,0.146,0.1115,0.1087,0.07864,0.2765,0.07806,1
10.26,14.71,66.2,321.6,0.09882,0.09159,0.12680145887185296,0.13181479923641895,0.1633,0.07005,0.30726446449162315,2.43415,0.31321151822443316,0.15778734980729991,0.012611500000000001,0.04671,0.02611,0.01296,0.035960000000000006,0.006758,0.10494485948061194,19.48,0.10199711140993079,0.09812483945543285,0.136,0.1636,0.07162,0.04074,0.2434,0.08488,1
12.06,18.9,76.66,445.3,0.08386,0.05794,0.02659254275698452,0.05492606852816516,0.1555,0.06048,0.17838974428542356,1.152,0.1534487706878408,0.14128819365727097,0.00718,0.01096,0.005832,0.005495,0.01982,0.002754,0.20313055852009965,27.06,0.17993924000199218,0.215429403202329,0.1289,0.1352,0.04506,0.05093,0.288,0.08083,1
14.76,14.74,94.87,668.7,0.08875,0.0778,0.16316702666336175,0.22829779661565344,0.1521,0.05912,0.3137760293020416,0.3981,0.3405720845690232,0.2803345172422479,0.004732,0.01506,0.01855,0.01067,0.02163,0.002783,0.33226609747420843,17.93,0.31769510433786546,0.3970659588435083,0.122,0.2009,0.2151,0.1251,0.3109,0.08187,1
11.47,16.03,73.02,402.7,0.09076,0.05886,0.09160440494316772,0.1502572232827515,0.1634,0.06372,0.08030929932849487,0.7615,0.06371376638285658,0.06861633794302124,0.009191,0.008548,0.0094,0.006315,0.01755,0.003009,0.16293134115972963,20.79,0.14572438866477416,0.16588178211604876,0.1531,0.112,0.09823,0.06548,0.2851,0.08763,1
11.95,14.96,77.23,426.7,0.1158,0.1206,0.04146453737473885,0.11563723428349568,0.2459,0.06581,0.3384657125415451,1.05,0.3248828087630345,0.2499811078364694,0.0058,0.02417,0.007816,0.01052,0.02734,0.003114,0.17360369975097834,17.72,0.1627571094177997,0.17752661472158004,0.1293,0.1885,0.03122,0.04766,0.3124,0.0759,1
11.66,17.07,73.7,421.0,0.07561,0.0363,0.02941113983215891,0.07519332190118745,0.1671,0.05731,0.3281557349250491,0.6724,0.28087630345355397,0.24217234691050152,0.006583,0.006991,0.005949,0.006296,0.02216,0.002668,0.19032372821060117,19.74,0.16534687982469248,0.20395581813511432,0.09958,0.06476,0.03046,0.04262,0.2731,0.06825,1
15.75,19.22,107.1,758.6,0.1243,0.22861999999999996,1.0,0.803701426861229,0.2375,0.07603,0.5547039272875262,1.324,0.5204247584425523,0.5594347464671654,0.009329,0.061505,0.08249,0.02283,0.035960000000000006,0.00733,0.335467805051583,24.17,0.34359280840679324,0.4167594257499215,0.155,0.5046,0.6872,0.2135,0.41915,0.105,0
25.73,17.46,174.2,1326.3000000000002,0.1149,0.22861999999999996,1.0,1.0,0.1956,0.06121,0.9999999999999999,0.8509,0.9999999999999999,0.9999999999999998,0.006369,0.04243,0.04266,0.01508,0.02335,0.003385,0.8964781216648879,23.58,0.8909308232481699,1.0,0.153,0.5937,0.6451,0.2756,0.369,0.08815,0
15.08,25.74,98.0,716.6,0.1024,0.09769,0.4373074607839665,0.4240463325460253,0.1647,0.06464,0.7351285355762056,1.506,0.6537836027934564,0.7124612710647623,0.01052,0.02431,0.04912,0.01746,0.0212,0.004867,0.37637851298470304,33.22,0.3525573982768066,0.49364957045409136,0.166,0.2356,0.4029,0.1526,0.2654,0.09438,0
11.14,14.07,71.24,384.6,0.07274,0.06064,0.15951984703091246,0.09518879218300064,0.169,0.06083,0.42148816387438104,0.8092,0.4922988615708409,0.277563666591098,0.005541,0.03387,0.04505,0.01471,0.03102,0.004831,0.14905727499110633,15.82,0.14547537227949603,0.15315238176784546,0.08864,0.1256,0.1201,0.03922,0.2576,0.07018,1
12.56,19.07,81.92,485.8,0.0876,0.1038,0.3647179632449275,0.2841427508331446,0.1533,0.06184,0.3373804517398087,1.478,0.4697216110207596,0.26056071941358727,0.009853,0.04235,0.06271,0.01966,0.02639,0.004205,0.19352543578797576,22.43,0.1922904527117884,0.20675286126095271,0.1096,0.2002,0.2388,0.09265,0.2121,0.07188,1
13.05,18.59,85.09,512.0,0.1082,0.1304,0.34003753408165427,0.36257158572491677,0.2035,0.06501,0.2700942820321508,1.51,0.3507127140533817,0.18599964734628074,0.007807,0.03932,0.05112,0.01876,0.0286,0.005715,0.22269654927072213,24.85,0.21818815678071618,0.23175500185518172,0.1343,0.2658,0.2573,0.1258,0.3113,0.08317,1
13.87,16.21,88.52,593.7,0.08743,0.05492,0.05318508551396904,0.1351150224868153,0.1424,0.05883,0.1937190531099505,1.363,0.18750597914474315,0.17554598352603337,0.005638,0.007939,0.005254,0.006042,0.01544,0.002087,0.25542511561721803,25.58,0.23073858259873498,0.2906641550361047,0.1153,0.1008,0.05285,0.05556,0.2362,0.07113,1
8.878,15.49,56.74,241.0,0.08293,0.07698,0.16716830140575756,0.1540751286116414,0.193,0.06621,0.5787153225259445,1.2,0.6734908638668324,0.29444066601173835,0.01093,0.02899,0.03214,0.01506,0.02837,0.004174,0.07296335823550337,17.7,0.07400766970466655,0.0666723749179439,0.1015,0.1248,0.09441,0.04762,0.2434,0.07431,1
9.436,18.32,59.82,278.6,0.1009,0.05956,0.09595977479551006,0.09098262529524058,0.1506,0.06959,0.5377467272603947,1.247,0.48024490576867873,0.2982190987178518,0.006836,0.008982,0.02348,0.006565,0.01942,0.002713,0.1454998221273568,25.02,0.12640071716718965,0.14521791249250793,0.1333,0.1049,0.1144,0.05052,0.2454,0.08136,1
12.54,18.07,79.42,491.9,0.07436,0.0265,0.004227895612761587,0.0352606205713916,0.1528,0.05185,0.325035610120057,0.9527,0.3007748971587104,0.2707624877200937,0.005783,0.004693,0.0007929,0.003617,0.02043,0.001058,0.2059765208110993,20.98,0.18133373175954975,0.22861546365271002,0.09293,0.04327,0.003581,0.01635,0.2233,0.05521,1
13.3,21.57,85.24,546.1,0.08582,0.06373,0.11840940476612015,0.1568576697835442,0.1815,0.05696,0.20430034592688054,1.539,0.243183774992825,0.17856872969092422,0.005498,0.02045,0.01795,0.006399,0.01829,0.001956,0.22305229455709707,29.2,0.2118133373175955,0.2488797556868454,0.114,0.1667,0.1212,0.05614,0.2637,0.06658,1
